,gamma
2547,5.749389995551992
553,5.749181982567117
5947,5.747248663658164
4753,5.743069776759425
2820,5.73873299538785
1857,5.737294750621902
341,5.7370787548547835
5270,5.734768409016839
5372,5.734652631037969
5901,5.732792299895294
5733,5.732751740959485
4282,5.732571986108532
2838,5.731351451367082
4555,5.730854844937134
1335,5.729776582361313
5196,5.729113795848621
5124,5.728707132007477
3026,5.724779473049629
5122,5.722718305336953
754,5.722122159290984
548,5.715527946450892
3631,5.713594763799037
1974,5.711739685847075
2084,5.710706689478691
1659,5.707084543671684
375,5.706885777912326
2244,5.705355238091585
2374,5.704785887676108
4656,5.7026392458231205
3046,5.702454319156381
669,5.700269188779084
1325,5.699509267961373
3640,5.697337180758045
2778,5.695808267463569
2429,5.695506693136685
300,5.693179313033385
1839,5.6897895452896865
3052,5.689336639964286
2921,5.687755173745067
1097,5.6866134478513075
3666,5.684003373506187
278,5.683019926345364
398,5.682760477822498
1469,5.682591648403095
1472,5.682126215596224
2319,5.6775354193745065
2682,5.677280484664841
5277,5.67587624533683
5971,5.6755855545150515
5426,5.673424530382392
1589,5.671485334339506
878,5.671160728454744
1712,5.668596436670729
4387,5.668380496791204
5918,5.667514240157008
1848,5.666554500646503
4269,5.666490391610271
3350,5.665000049110964
1089,5.658968784327732
2553,5.6571704911314145
90,5.656885990186393
3776,5.656838059720044
351,5.655986008666076
768,5.654392162382053
2523,5.648089387918843
1034,5.645234207082349
2478,5.643116810983664
2882,5.641417712796983
3336,5.63815845482346
2935,5.634602530348457
3242,5.634404859322983
3111,5.63242268915767
814,5.629664388936379
316,5.626311315407853
5305,5.624674985025241
2752,5.616905592681769
1696,5.616002284496329
3639,5.6114288252486935
2521,5.60769342160541
444,5.600573116824043
512,5.598987145116886
1476,5.597492668127362
1540,5.597366745894386
2899,5.59338221544197
998,5.5856655191308855
4000,5.584268570071947
3976,5.584005836097927
4193,5.583560889683398
5970,5.582895390014622
5867,5.58236115782235
47,5.582092869884526
2961,5.581016630222042
1668,5.576458076057465
5142,5.576177187027751
5699,5.5749404632402415
2334,5.574234391532905
62,5.57156832091764
3949,5.570628434344193
1428,5.570266175354804
2642,5.568753328736249
776,5.567375415726102
4741,5.564000126414318
904,5.563896521414619
5814,5.561886090747752
4114,5.561712280712003
3572,5.55356161274952
3892,5.551857238970989
4184,5.5507907471848235
4329,5.5490607223272015
274,5.5440367833967805
5879,5.542666998183879
888,5.534234417941802
4517,5.53051081679876
3873,5.530082218105664
3298,5.528673596268724
1692,5.526884853736971
5808,5.526617629787153
5293,5.52641669634531
3766,5.523296448726258
1946,5.523145894733966
5936,5.5230906772738795
980,5.5224088466820405
3710,5.52021142334267
865,5.519260396930083
4800,5.5174911967073665
4303,5.516846327487809
3579,5.514122956930673
5428,5.513774583259413
2904,5.512496365080375
4592,5.512473093194094
3395,5.508899298220259
4147,5.508728573374126
683,5.507304870678384
6100,5.50709833615158
225,5.505658373469686
4634,5.503343294203025
554,5.4995201476855184
1349,5.494164684981581
2392,5.493247362894152
4576,5.491034562443238
37,5.489573659095778
2413,5.4895235426886115
3187,5.485282201166601
1195,5.484639178479008
5715,5.484256488313872
2211,5.47913995965476
3920,5.474604615099083
2230,5.467095601671419
2885,5.465525638661939
2844,5.456746673964302
630,5.456300454469503
4812,5.450665014085915
5126,5.448861195005458
1244,5.445318047091397
3436,5.4446849618728415
2512,5.443284227068292
2256,5.4371709925040195
431,5.43349122838506
481,5.431499842347843
4949,5.430900834504021
4466,5.429571897328845
892,5.422055654454254
1425,5.421132590001041
4913,5.418149477000317
2610,5.416397501071868
129,5.415724392712416
2721,5.414083464426757
929,5.4123803635062
1378,5.409206022850042
5451,5.4060425211433545
741,5.405792009848795
340,5.403804971434836
5059,5.403725854856386
4268,5.401109153006381
1673,5.399895105820548
1721,5.398057090759871
1044,5.395912113483128
2965,5.392899578336774
739,5.390259464098862
189,5.39004220138845
2385,5.38918768910335
851,5.384637743238411
6020,5.381062985631991
2550,5.378943293533379
2406,5.376284794594862
3541,5.376044501122369
6038,5.37064566694185
1583,5.370326007563984
2663,5.368877917658077
2781,5.368584143920217
2038,5.368044401855655
615,5.365832027466273
2174,5.364884867344767
3065,5.359048534313103
5013,5.356173211802272
3699,5.355007059065051
4255,5.354320695948795
2529,5.354008715340493
5671,5.353843777979634
2389,5.352940121976908
4353,5.347173419710371
893,5.343074989866551
4497,5.339115118497941
5512,5.333790533081335
1994,5.33367630434446
1887,5.329969751296178
3337,5.329468066471709
1587,5.3226285083717
5525,5.3203648877966625
1164,5.319204601507892
2734,5.31533628395481
2258,5.315192316727157
1466,5.311373542702244
1398,5.310724247203547
1,5.309264896194898
505,5.308584709808701
1852,5.303634687246594
2596,5.3032355835918175
4129,5.30312628887329
1282,5.3026353527589665
3683,5.300314409194295
286,5.298934413299902
839,5.298612016128382
919,5.298170011383956
5723,5.29531376781031
4139,5.289659765519335
326,5.286654464105968
2939,5.284041899996126
196,5.2763511936385115
416,5.2761060745414206
6105,5.27472865597328
3388,5.27293786829556
2442,5.2716555238738305
2156,5.270083344674051
3959,5.269701207301151
4971,5.265280150108994
3215,5.2633955815006805
5938,5.262809115746717
809,5.261878676644526
2816,5.260530709238579
6052,5.25930044003326
5661,5.255767539768415
4043,5.253646228601863
6053,5.252551051108328
5611,5.252263779068624
903,5.2519197356138045
3379,5.250812804535729
618,5.2499671990009
3430,5.238947214864495
3250,5.237811584697918
5326,5.237087719891039
2400,5.234717856989416
2200,5.234424333527433
131,5.2332569748532975
1954,5.23301601794154
4197,5.232886225916879
3580,5.2327347075828206
5632,5.232683801637307
5911,5.231315429545122
666,5.231240978358923
5039,5.22711572432127
2629,5.226984159235916
3542,5.218115385608791
3946,5.218014184275673
4039,5.217948930089413
3981,5.2177093438164075
5481,5.217525391768176
497,5.21348369095239
2351,5.208562077447026
352,5.20740873785533
2520,5.206582242043281
182,5.206513262785717
3344,5.206130993518317
971,5.203037211870911
5435,5.202465819701821
5649,5.201520718373957
4605,5.197555716306072
2777,5.188370481215977
1000,5.1879286116642875
957,5.182639776405809
2539,5.182132562375046
1175,5.182053834919809
859,5.178225471963693
4991,5.17737326709827
894,5.175864133433233
1982,5.17533748497643
1518,5.173843713430347
1246,5.167139513525311
3071,5.166659027940118
4415,5.164849734752618
672,5.162939840432554
192,5.160710746612651
5417,5.158840670141639
2281,5.155711218097941
495,5.155351267092368
1568,5.154207982114571
320,5.153598666018517
5799,5.151859758783842
2717,5.151066403509666
1537,5.146577640752229
3735,5.141703840449876
5166,5.137168355121165
2066,5.129368223912928
6045,5.12636343883748
5368,5.1239876640325495
1907,5.1233157711446475
5034,5.123212543392414
5648,5.122456751773419
4361,5.119335991617622
523,5.112364812294141
1284,5.111236882519986
605,5.108044497704145
2574,5.106041431232832
4368,5.102950393097226
4815,5.100996601282348
837,5.0988943040014965
5468,5.097532702358623
3312,5.096908747068357
2378,5.094915290419111
3381,5.094862642521253
5567,5.094834634569057
3692,5.0934814734920915
5181,5.091883742557552
3874,5.0894490271497705
901,5.086902333719839
5960,5.08673929353286
289,5.085966898201457
1119,5.0838269379576255
2567,5.082622951327794
5069,5.082342657391072
155,5.0805610621862956
1606,5.077767000956082
3944,5.076416286289909
5182,5.073756294266394
4584,5.069018745375404
2828,5.067107989229698
3075,5.0598402691523
521,5.059184555894336
377,5.053635574831314
4847,5.053206297085161
49,5.0528484527444055
1605,5.052406542862016
70,5.051421436385803
1737,5.0499203640226344
2286,5.0494618656671975
4920,5.048821391811462
273,5.045990584105364
2175,5.043404577398355
388,5.042005695072929
543,5.041244111521764
3643,5.04006432727752
4595,5.0360975252254745
2608,5.033568637935538
2396,5.0317032425673895
3605,5.029992577011962
1370,5.027211644377459
2997,5.02409737933704
1001,5.023754060262152
465,5.0235127977991585
4563,5.0226214277102645
3615,5.022343899024992
6004,5.022342581667998
1658,5.0210348861999075
4271,5.019068734749234
6044,5.01712094919436
3760,5.015692224122995
3173,5.013193123607515
5152,5.012946012938552
4182,5.012860017169504
27,5.012286550550314
3632,5.011719618095917
5038,5.009711059875049
3148,5.00961824865492
460,5.0045502185750035
30,5.003376570785797
780,5.0003155297416955
4203,5.000260943561625
6117,4.994820601865848
4914,4.994351309213535
4763,4.990438513559942
1903,4.989040912014813
3519,4.988025281262601
955,4.981802158013055
2100,4.980556005463426
6089,4.9749411712534
448,4.973388206602819
623,4.972212252562188
3126,4.971816759445253
2841,4.969807390904029
1975,4.969381527001921
2448,4.968726012380409
3765,4.964582992333913
69,4.9596349736753185
577,4.958251420845956
5772,4.956854581488043
617,4.9522707209134404
3806,4.951069905828738
3652,4.947388599334194
3037,4.941118674628459
2856,4.9406821090555795
3345,4.940211865387442
130,4.939859298539665
281,4.936971664090919
5017,4.936276953941643
1368,4.935257512930928
786,4.933848028088002
3308,4.933659380793382
5324,4.929691949882547
4399,4.92932844904972
4625,4.927190832908705
3220,4.925405191218929
2111,4.923416854126149
5082,4.923133227201139
2422,4.922516993706547
5822,4.921125266867824
4821,4.920467183876171
1783,4.918875841390605
4508,4.9186515119229135
5755,4.916390686284966
3343,4.915219500787276
292,4.913607980742074
640,4.912409281941107
432,4.905009265024252
5201,4.904770991388945
3330,4.9044443496489905
1874,4.90152734821405
6062,4.895170163047559
2059,4.893987018251193
4350,4.890334219525719
3855,4.8896629480119795
1321,4.88854327569871
5207,4.883986005105535
4523,4.879703586852208
6061,4.878854171784044
5465,4.875410204342759
2836,4.87281267870563
5241,4.867462195495226
4256,4.866184464092773
2275,4.864658220963999
1856,4.864254926687547
2713,4.8589693986431435
565,4.858191600359184
3668,4.853139709863812
79,4.8516540302529245
489,4.8498560573357965
3785,4.848206925828334
5315,4.846195778736195
385,4.84594653416288
2414,4.84531938229488
3230,4.844439289586936
4679,4.84205743413077
3281,4.8415787845545095
3149,4.840150303581113
2427,4.840012915944333
3644,4.831604022510412
5378,4.828289481042677
4726,4.827383353736665
2421,4.824022209365232
590,4.8236678822329315
5151,4.821607331360994
629,4.82137002867071
676,4.818877522285437
5672,4.814312512300798
4363,4.81306253510907
2890,4.81245201499264
4096,4.811373826150786
5273,4.811186873481349
5823,4.810344378254473
3690,4.809882482449127
3956,4.806280974825407
5320,4.804142679563102
39,4.800934675008883
993,4.800742869870997
1047,4.800247109826023
2036,4.796900670603681
2615,4.796717853673853
4401,4.792086121388671
775,4.783300961419709
5148,4.781175051329568
1677,4.780661502133476
407,4.77566179132573
2453,4.771054329616747
468,4.770838673904008
3152,4.77009396688377
1305,4.7614344409011515
3952,4.759386028779662
848,4.758831661349024
575,4.754865731000378
3843,4.754176701859199
74,4.75084820548109
454,4.745603329598455
2260,4.744421407552201
3531,4.740537066460448
3983,4.735455837014539
5295,4.733257779055485
4985,4.732022694350013
314,4.731407894762536
882,4.729677233091617
138,4.7260709878122915
4247,4.725003060474631
2969,4.7249227797213145
3487,4.7247389818329495
1365,4.7239644546586534
2583,4.72255024758081
4003,4.721888810741379
897,4.719804079983912
4122,4.7171821996320356
202,4.716438068185829
2382,4.711625029268619
1072,4.711001199016873
3918,4.7064471082514165
2126,4.704030334211689
2984,4.70187178499125
3386,4.70018807927382
1233,4.697842908410265
485,4.696001420195047
5455,4.692446109922554
3508,4.690683059710833
2470,4.690002803706547
2617,4.689875184228125
4322,4.689867935887626
4548,4.684514773243861
1894,4.679910846988274
5319,4.663872511875231
4965,4.663247250513209
265,4.6615781957113525
1818,4.658464108730165
818,4.658433109514762
4795,4.649430372952744
1196,4.649267020841934
2830,4.646345283003453
3240,4.6457701289752125
1613,4.644919129506458
4806,4.643638884168894
4355,4.6431925629776725
3466,4.642821631532259
1543,4.6427014553305055
4360,4.641127839925434
516,4.633286757091296
167,4.632963265009471
3197,4.631400645997295
2465,4.630773012034567
5303,4.630062477921504
73,4.627655962850481
5051,4.626284544285098
4231,4.6246822249837995
3658,4.622834116984746
2078,4.622508102931277
2419,4.620772679679942
4690,4.620043948318349
4241,4.616295437571148
4107,4.612428168144542
2586,4.604839651398633
5486,4.604350571274763
4736,4.603574596767774
2653,4.596289992153872
4482,4.595169036997142
648,4.591927759790941
4616,4.590835971816468
2758,4.5841231686903
1453,4.584108809339162
593,4.583277518508142
3233,4.578992589808203
4617,4.576342073056874
4987,4.57366265579374
5891,4.573138433770687
4432,4.573015718019137
98,4.570982754967134
872,4.568953003514063
3844,4.56840311272927
3303,4.568105672053414
2381,4.565637678850818
1639,4.5635871967184665
1966,4.5617912154321285
5978,4.558786995450849
4270,4.557987375071634
2173,4.55792765889448
116,4.5522817230605295
3100,4.550374285391501
1708,4.547004605524666
5157,4.545859190810663
268,4.54423486979969
5330,4.541476897038184
315,4.538439513260976
2874,4.536939199491445
5586,4.536798922798419
1347,4.535469739424802
5224,4.5353654113804645
5274,4.534658407983076
3105,4.532655621271975
550,4.53197120298041
4740,4.530091029974893
4691,4.5300441393689885
3994,4.526835990658137
2342,4.526296750443228
4034,4.525200403231326
2857,4.523784696988071
2883,4.5172799520911076
761,4.515777942516107
4720,4.514379474980441
3180,4.514162622392232
2623,4.513609666678056
1176,4.512134959564506
3821,4.508960387361551
823,4.506071557513307
3503,4.500890833038646
6104,4.5005832963526196
711,4.4960219019344505
4890,4.495712175176112
456,4.4950693739771195
1109,4.494326905375123
1669,4.493850148183972
4666,4.4927492567854515
4649,4.489974294218538
838,4.486086588478452
943,4.485458420475051
4798,4.484002288180288
3789,4.483684489411161
4252,4.477531164873684
1126,4.477318721878327
5730,4.476263287622037
5011,4.473821229285034
2026,4.473720394981679
727,4.470739269197964
5596,4.4704000315495875
5467,4.465379531911361
6012,4.463931091642584
55,4.463466746427077
524,4.459199451111877
3013,4.459158394914249
2090,4.4576372292222555
2927,4.455243392931984
1538,4.4552388689711995
1526,4.453925348273018
372,4.452987577634425
85,4.4528046288887095
3686,4.451647057554784
1139,4.4503780200907865
4578,4.443493369951628
5691,4.442763928704782
4388,4.440713556367726
5233,4.440361890239401
5575,4.439582213701944
6091,4.438551969583885
5557,4.434566097851629
2967,4.430425920333267
567,4.425401952468522
1462,4.422761012234547
1670,4.420467921991319
619,4.420462100160988
2306,4.4156525008999425
2333,4.415227424766361
527,4.415168394631925
3389,4.414335391756232
3741,4.4117332023550935
1579,4.410791783430959
4907,4.409962712522758
2688,4.408814969820528
1459,4.4021301210586605
3742,4.400547813455437
354,4.400413839994942
2044,4.40014461593225
3400,4.39584084785581
1043,4.393727351163662
5041,4.392867219560768
3099,4.3912085446879106
1392,4.389428804513449
1623,4.386644546106912
3114,4.385747906224933
1359,4.384176984723927
1653,4.3824031391981855
4036,4.381460957286387
952,4.378176347600408
735,4.3759362384650204
693,4.374725537176559
28,4.374416849651061
396,4.3686248205301474
2065,4.368617864924477
3734,4.366437057530374
162,4.364108673953045
253,4.362243289672821
3784,4.360750692689467
2013,4.360740509802843
72,4.359537390586604
4386,4.356791970961835
5375,4.354224432328203
5223,4.354148145792178
4685,4.3517089272637515
2980,4.351577384546011
4098,4.351201108820266
4750,4.3493929634864426
6,4.349058155140023
204,4.3429898303651475
4921,4.342592938038841
5028,4.340302383570354
4954,4.337862219269796
5642,4.335507936575668
3965,4.333938400525291
520,4.329585799378723
1312,4.328355463125445
2014,4.3279927781232646
3642,4.327657516285499
5495,4.326627402132739
1944,4.326020503730649
1339,4.325403130058614
188,4.324731437913632
3538,4.32396144043958
1549,4.32324407866535
1908,4.31983507135339
3890,4.318918339414972
755,4.31727017684068
3059,4.316549801191849
6027,4.311948767582473
391,4.309535391271723
3360,4.30858034471026
2944,4.307484943286981
3770,4.306325240454695
690,4.3024924380222584
3107,4.301522777205451
531,4.300276516633698
4629,4.294301900484321
2124,4.292988318012143
2223,4.287502207397661
1595,4.285637530882553
1902,4.281689624343491
1333,4.2800152262545845
4494,4.275443889274314
1697,4.2719500057979785
3527,4.265338378906688
302,4.265206538744929
5986,4.2652064314038896
1762,4.263005645246232
1247,4.259997977654936
358,4.2594767594067
88,4.258044785863248
2108,4.257063298781727
4923,4.25288655547684
2497,4.25242914458344
4719,4.246930899773983
187,4.244613730817724
2473,4.244132375940222
5100,4.2419738984119215
107,4.2409944780096085
482,4.239648641487366
4274,4.239392083522961
1479,4.238461692425771
3404,4.238386175362782
5801,4.237754255458663
1603,4.237648943390343
4952,4.236045160144317
3127,4.23367817044073
4436,4.227790293054863
1404,4.22608431389848
3510,4.223369230862421
2166,4.222019420306621
136,4.218675328607655
2528,4.216735023092679
2372,4.215853388798125
97,4.213883374757191
3285,4.211941454904978
2640,4.20468620797981
763,4.203090356179423
2791,4.2023802784884605
3286,4.20053029125427
3467,4.198595332282164
330,4.198347118153908
5060,4.1981655632190815
4020,4.197257714085783
411,4.193737240013623
972,4.189869991298772
440,4.187166032948644
294,4.187024683092295
4475,4.186176595715755
668,4.183491865412034
3728,4.179952642469432
1840,4.179504394787054
149,4.175194250216982
3256,4.174468838716625
4328,4.169580364897206
442,4.166803820109464
1113,4.164687942246418
5491,4.164223262508095
5577,4.163378658559125
227,4.16310366893707
2010,4.160658411440468
2942,4.1595168581531645
210,4.158826673213726
797,4.1580995989921155
2107,4.158012257760322
4944,4.153801906858594
31,4.151708560563212
2940,4.150658878550956
1077,4.149636659940682
319,4.148328798770423
1207,4.147894967881274
201,4.147824690669423
4986,4.147262509325433
3247,4.141875397839848
218,4.140022371471055
2829,4.139367747697881
3295,4.1386699686451776
4150,4.136089353822699
6010,4.1333750037593875
4988,4.133232329555405
360,4.131946699251064
3371,4.127647085377341
2702,4.125970356738422
1730,4.125725180890641
4420,4.124266903919084
2236,4.1216473918924725
1110,4.118260785760993
4052,4.1165817691038304
4899,4.11546250325909
2740,4.115210676461893
3997,4.114089051212099
603,4.113089276391124
1405,4.111869562321874
3375,4.111271119549675
667,4.110382391449146
4378,4.109552613284128
3082,4.10507328721601
1436,4.099147788545476
4804,4.095989653954788
2089,4.095643444924638
2145,4.095179349677829
3236,4.093073513399334
429,4.092745699157956
997,4.092058246670197
4400,4.088865753366774
3103,4.088849582024266
257,4.088381456518714
2647,4.087728746692799
2307,4.087609693086954
4041,4.086999534751679
2973,4.085798989363611
1142,4.083586161138102
361,4.080393332827144
5204,4.079457175666999
1789,4.077637275394142
884,4.077314283544054
4056,4.073161254682112
905,4.068524158450524
3310,4.067091869645569
5897,4.065084448335968
3425,4.063860878695366
4610,4.060229036804533
4933,4.057589411520382
5004,4.0575843955858595
57,4.056777308128673
2750,4.047809329812682
3033,4.045469052955635
4112,4.045029651945679
5238,4.037578427440655
312,4.037410072263428
599,4.0351022883865
1529,4.0327433558155255
3297,4.032420859598715
2444,4.031582994484205
403,4.030887834494996
535,4.028374464377046
4414,4.026857413233451
4072,4.0264976662769705
2697,4.02607350023765
4618,4.025890511799483
5707,4.021693888166403
2356,4.019241876182167
2025,4.0178780231484215
64,4.017472333741872
4731,4.008441680006652
437,4.008168672011534
5222,4.00797916163529
4429,4.005069411131911
4290,3.9965512306550424
879,3.996085015018196
1880,3.996027131718272
1727,3.9943186942476894
313,3.993020197569729
785,3.9831155149434965
4864,3.9823114699328563
1955,3.9800519862049457
110,3.9758686448368525
3416,3.9752282559770786
910,3.97221636390032
1163,3.9720629987223655
3688,3.9719959021299904
2432,3.971272083659632
5758,3.9707121312751963
4746,3.9684582698694824
5071,3.9679455553949228
4730,3.9669979427042006
3096,3.964529745285886
106,3.961526959735207
2881,3.9613441963659937
5665,3.9605924599904645
1627,3.9534864648408687
4724,3.9521891347288425
631,3.9484984857852314
2461,3.946450310293833
418,3.9439176277346073
3571,3.9432448689312043
866,3.9398596048463155
457,3.938035473557531
4878,3.936753808743924
2098,3.93464325872811
4,3.934226288066189
3255,3.932319862685726
573,3.9320142178857167
1018,3.930684467419636
5747,3.924939146680855
1153,3.924660707473928
1473,3.919677489866765
5440,3.9196204507420593
5076,3.918269670944143
3170,3.9161655528989403
1614,3.9161409894562165
3474,3.9151750106693273
1059,3.9144273662651745
145,3.9134123265424
190,3.9124646702560733
4995,3.906995131096284
4430,3.9059958213802966
3798,3.9004911064734364
1275,3.8961852698207506
5340,3.895397126848086
2131,3.893551475942424
2332,3.891108961414692
4297,3.8827701167365256
709,3.8815874848760408
1090,3.8789779366732176
914,3.876062490857662
6088,3.873830157481202
122,3.8703108617844952
3481,3.8672888572336293
6060,3.8668410145013077
3958,3.8657455878324094
945,3.8641672246840835
4601,3.8570608837404827
2040,3.857022893185302
237,3.8504385054674066
2513,3.8487277168718683
3325,3.8464394880447528
2082,3.8451298593382037
86,3.844268604033058
3603,3.840640948592547
6092,3.839246605683807
6040,3.8391807278578227
4506,3.838139330654258
276,3.8378376529948537
401,3.836830414913506
2895,3.8368285255995307
5825,3.8353044281077637
5573,3.8319042781639427
5894,3.8315558337147624
2489,3.8310226379698533
3993,3.827602710028359
744,3.822073832496843
5187,3.819045320506147
1419,3.8177327022688003
2213,3.8146773706086132
4915,3.8081005791396905
1075,3.8053238009853536
6064,3.803824620677637
2354,3.8030840680666453
1681,3.8022267563593592
3122,3.8012931195713957
4076,3.7973003178831344
5191,3.7965973885436015
596,3.7933456085071944
636,3.7923932826139874
6042,3.79109689244034
2847,3.788079520785113
216,3.78722277749784
150,3.7870769875091046
4037,3.7863845639079536
698,3.7856969139222296
827,3.7843927432229894
3091,3.781278373999379
5994,3.781196846580588
758,3.7811317678807157
4725,3.7797587469626506
1628,3.7787875511914573
1017,3.7751248049290194
3525,3.774805422938867
5712,3.774152865721796
3429,3.7741076071495203
3001,3.773391539426219
132,3.771158749712828
2823,3.7664677095686314
5709,3.7633532538719807
3027,3.7588898353737266
2903,3.7534807252985827
1165,3.7497083410242946
4511,3.748705716774498
5779,3.746137599407875
1938,3.743177226483006
5805,3.7399687513858977
4636,3.7369817333366298
572,3.735253195289347
622,3.734144872670182
427,3.7330421610972686
2019,3.731045244504372
5806,3.720369053867141
4515,3.7183513219421997
4615,3.716294414700805
2231,3.715335756677031
4396,3.7134734201812747
6096,3.709812807664006
6120,3.707965358461334
4359,3.7053471255067585
557,3.7034313950696895
4417,3.7033684802364237
6000,3.70336509405399
5624,3.7025004021679275
3971,3.6904582823268357
2402,3.6900964324042396
3178,3.68702612070034
924,3.682466961366612
4332,3.681826707012621
911,3.6782487992926103
713,3.678181440303067
1865,3.6759966746730366
4352,3.6689242339219175
2508,3.6681399984172103
5621,3.666240885776243
2314,3.659081079175779
772,3.658554680715694
4488,3.6570244476973226
1729,3.6564054474529684
6025,3.6554964112944663
4712,3.653943216381515
1728,3.6539304071823397
3269,3.6533737447614643
569,3.6465906104874684
43,3.646027143927702
1682,3.644588869583732
19,3.6430783395858244
6059,3.638372918963986
5681,3.6338399144115585
134,3.6325734018412783
816,3.6295626047118508
715,3.6261538985492794
2576,3.625948639602474
2344,3.623313469895703
298,3.62274292439982
334,3.620913975603751
1912,3.6201843224050485
5402,3.6113362421379165
3184,3.608221258293221
1967,3.6054834993000457
3225,3.6040458256206263
4993,3.6029430748195934
296,3.6008756958060184
3908,3.600257675797412
5537,3.5994620954983128
1598,3.5989648306147055
3041,3.5988566071204624
3396,3.598580613548536
4116,3.5979716395552614
1440,3.5978462133040066
1491,3.595199070984271
920,3.5926067267837722
2159,3.592337023384085
2848,3.586815288535829
3999,3.5841628276526447
833,3.5821183425672922
205,3.5820373072414937
6086,3.580671372240267
4258,3.5793969434328834
3761,3.5791621235334583
4819,3.574674848352737
2554,3.5717574861019914
5269,3.5708577725069954
967,3.566941752908704
3068,3.563696365959352
3547,3.563140548367338
671,3.5557563529689693
141,3.5551735445099877
1068,3.5529656068458335
4337,3.5501917081095176
707,3.5490294079451425
3584,3.5455179979944353
983,3.5429217361656065
1235,3.541451987151553
5242,3.530930310068069
749,3.528352419331828
870,3.5240330328123957
4912,3.5187502838050424
32,3.516808419549934
4177,3.5123435330606374
3657,3.495341217576933
560,3.4905896563455237
2494,3.4869242276789976
1664,3.4866177228996644
844,3.4816539005627987
311,3.4811604053648684
3516,3.480640484391769
277,3.4750880188721776
3568,3.4746230433799123
2180,3.4723143502600022
5035,3.4697070750415904
3823,3.464034297435475
5211,3.461366200059582
782,3.4581257368198814
1599,3.4568839931830375
4956,3.456311954106811
5477,3.4555657887928564
4587,3.4471126521919384
1801,3.4427590816577727
3889,3.441242279324862
2031,3.4388162865579517
2221,3.43634897473058
3932,3.4309571771429455
2327,3.4298558976715867
926,3.428238007677818
847,3.428007947911536
6031,3.4237843130178645
2077,3.422202801536541
2133,3.4213976244584834
203,3.421206476183088
1641,3.419836067447659
2506,3.419291414681725
1806,3.410854064937011
3859,3.4037629590233554
5190,3.4022532333660855
4775,3.402096026955384
2289,3.3909367535796564
5511,3.3864531311694006
2220,3.3853518416856594
4380,3.379367328588034
5819,3.3783685205315614
308,3.3768515351286097
4449,3.3740660671376173
849,3.3729951746229268
472,3.371622216742045
5155,3.370176574616588
419,3.369184848559448
56,3.3684683712850343
4612,3.367956755896769
1505,3.364011426783634
2151,3.3631147145942286
6113,3.3581612737470468
0,3.3563784705518813
1701,3.355345930068867
868,3.355313573769382
4880,3.3550600674263937
272,3.3541236259089593
4989,3.345458975350323
3826,3.345373951573023
2353,3.340165393175694
5923,3.3373066414220314
3092,3.337064375443682
555,3.336872408754147
875,3.3354016955649115
295,3.328378331504298
5962,3.325622259991538
2859,3.3191343145679317
3588,3.3190111643913234
954,3.3181634258339394
4532,3.3156773295241435
5992,3.312233141153025
1867,3.308768718982996
3720,3.308732276113665
4248,3.306456570646558
3081,3.3049442608746507
5118,3.302829844043032
4419,3.3028019864243836
4496,3.299366792669361
3748,3.2981215046366628
934,3.297706519471823
2085,3.2950055723746146
3680,3.292090215261914
1271,3.290694316803045
6043,3.290030436341052
4687,3.289176779120535
140,3.287753342106259
1146,3.2869195457271294
5063,3.2868289961466006
2858,3.278093643834314
9,3.27743433580844
3194,3.27690725217735
907,3.2720813236733433
1836,3.2712964778182334
4341,3.2673493359092594
103,3.266899120467744
950,3.266620264090136
641,3.260513791477612
114,3.2557589849272994
5497,3.2523155245374533
2560,3.251303308054975
4190,3.249568743587323
1876,3.2494668425437165
4263,3.2483313464686203
6035,3.2473317500515186
4768,3.2431733322113394
5540,3.2430575160758273
3102,3.2418478107155004
4470,3.237868370661767
6055,3.235100798915974
6033,3.2348555322147705
5606,3.232500947090523
3902,3.2306495397572172
1360,3.2301114667642956
4614,3.2290490870460307
4764,3.228716659390173
963,3.227820847776026
3518,3.2252196906706407
4317,3.220469753071424
198,3.2204128340063454
6034,3.2195692306710106
2395,3.2166061667960126
3433,3.2157243259567125
236,3.215049124303278
1940,3.2146311459013956
475,3.2126132577814386
4879,3.2106102430163643
2048,3.2102882333780998
3876,3.2079510219256226
5641,3.207712606444926
386,3.2053900023526913
4165,3.204408139886672
821,3.2031688248786443
1250,3.202989940099942
4104,3.2016967338305697
2475,3.201645985163631
1819,3.2009346917558403
4627,3.1954265498544023
148,3.1944156776976005
5357,3.1928446363382603
2343,3.190665782683957
699,3.189298358722835
6047,3.188936931869011
3252,3.1870427640878196
1684,3.186977836505727
3176,3.18566701718483
4585,3.1845356003766496
121,3.1833865106831754
4606,3.1704161538796667
426,3.168024530406562
898,3.1658803708611405
5955,3.16103288096247
994,3.160685541731473
371,3.159097706566768
425,3.158265088553613
2545,3.157742659582381
2466,3.157063125123542
4371,3.156047134215733
732,3.155067968291794
423,3.151822726407793
762,3.1505958543940213
1406,3.1502618979783663
2064,3.1500441965566552
1055,3.149826450864954
826,3.1462551253301783
3393,3.1392227232264487
886,3.1339364456215577
3565,3.127468462800925
1420,3.1266037481136526
473,3.1256120964031404
4873,3.125179123324638
3731,3.124292808291396
1240,3.1213298781117
355,3.1203852896659323
1088,3.1194407365763994
163,3.1103281401982747
1630,3.1086324603980473
2055,3.108227495164392
486,3.1070956011849917
4009,3.1051521706325436
6071,3.1046885466496414
