,gamma
3520,3.211558107270935
4333,3.210227782719604
163,3.2101716129130535
1088,3.209685852179128
5958,3.2069593593393404
3568,3.2027749387073996
966,3.2019686782427907
5863,3.2003464277752722
4876,3.198509864849685
1421,3.1984887669718742
486,3.1978836881827224
962,3.1951735864751263
541,3.189976135674087
3448,3.188929509507153
2129,3.1833712691162477
1020,3.1821978357037723
4949,3.1787852215258305
4048,3.178580150884518
1631,3.177066877166654
2155,3.175577970236995
1759,3.1750034267562333
12,3.172666625689634
1690,3.170803744987764
653,3.1690846154641967
3803,3.1684656558015036
1761,3.1684626989621814
900,3.1669310714851777
2368,3.1637235755829898
6023,3.1572617381705843
3014,3.1538648920000263
1438,3.147958458031241
5727,3.1469924623166756
2635,3.1451756398336017
4411,3.144757878914056
4397,3.1445770741771626
2765,3.1419107517637648
3341,3.1398197585802134
3632,3.1394997903082036
3890,3.138032601372654
6130,3.1342272172182497
1611,3.133057510110767
2749,3.129665263266426
2050,3.126423523561993
613,3.122001299943107
3,3.121932873761784
76,3.1215307045858576
3337,3.1172591960806724
5442,3.1151529866159886
1835,3.112387868837172
2150,3.11095619526735
282,3.1084014518049026
484,3.1072701977643673
6002,3.106940352447325
2064,3.1047426739560184
4788,3.1008763216894373
6108,3.0997768915801514
825,3.0978515785275755
4873,3.0973353903431606
93,3.0959893294373875
3558,3.0955897212153083
6138,3.0910642184200245
4521,3.0909769327110284
3898,3.0890467137679116
2748,3.086277805613858
3990,3.085996791236427
4239,3.0808005098475557
5259,3.0798034637666554
1855,3.0775797586850424
651,3.0705292060008973
169,3.06968235253182
217,3.0677596920306467
6066,3.0657792187586517
1714,3.0644826570363866
3688,3.0629687382876836
664,3.0627392913019
1684,3.061662480559745
1450,3.0602958678964876
5768,3.0526309749287415
441,3.0512040332473545
820,3.0511403337016807
3449,3.0492222159873164
1261,3.045596565299336
6119,3.0450048974959154
16,3.0416608587731897
822,3.032297223818412
4052,3.0312925020855372
328,3.0257727549696662
264,3.025580164407753
6096,3.0249374834961484
525,3.023864821590099
1850,3.0230297545163487
1792,3.0201171487877754
2250,3.0190724367388206
2193,3.0163917279493795
4597,3.0144825765300705
6034,3.0132140786619463
586,3.0085562029230166
2771,3.007787173797882
645,3.0073313606002
5413,3.0036660033971954
379,3.003468503419677
2287,3.001587477115436
1121,2.999791218583244
4768,2.992584962278299
3992,2.9900902056690666
4563,2.986841863469801
5134,2.985363072857895
4925,2.9852568340220174
2337,2.984575845017165
1377,2.984566527711524
6071,2.983215271930087
5428,2.9802968529711067
1415,2.97970075707379
4513,2.979107110461454
356,2.9740167032137
6031,2.9729801484101404
4395,2.9688464202597387
2848,2.9673781956336103
3814,2.9606563803008377
515,2.95673993349766
5122,2.955193189001114
6114,2.955052472331201
587,2.95502818446855
6051,2.9549495305336837
3075,2.947253238775816
4689,2.946997411423079
3510,2.9463400553043475
1701,2.9452642605494237
4691,2.9433453821491136
887,2.9410155117777332
6028,2.9406783316189946
458,2.940670632861806
4625,2.93921614457816
5918,2.933646825973012
4426,2.93286341894966
2069,2.9300226917609753
1447,2.928661986518296
5893,2.928218134859179
4228,2.927039390306676
1419,2.92614484700054
2957,2.9239128739310476
4582,2.92134590431948
5952,2.9207674758360045
5485,2.919867649484242
999,2.9186494202891353
805,2.9151929355193182
532,2.9151403059030088
829,2.913644228965982
2649,2.910851833281077
4950,2.909200144688565
5141,2.906833753714739
124,2.90400411524485
4726,2.902542163365981
5864,2.894294972108275
2593,2.8927889901855894
4341,2.892650214148296
1140,2.891842529847903
117,2.8912695186041613
4862,2.885482108798823
3593,2.8845949684604495
4752,2.8838967262917876
1131,2.8827196202828915
783,2.8819914833723876
6088,2.8794902727058544
4969,2.8793474224323017
4977,2.878146035266038
1359,2.8767539603094883
2697,2.876626044112989
697,2.876448755781413
595,2.8720869634907493
1375,2.871691692805305
45,2.870413044149517
6041,2.8670216969060167
4487,2.8631758064361907
3802,2.863038853909376
4708,2.8629380163401876
1427,2.8611827948038067
4927,2.8609287487548123
509,2.857524525386129
4834,2.854870345861315
563,2.8541848115835378
807,2.8528662645284313
1547,2.8488847687969328
4538,2.846594706906062
513,2.8455018476998815
1008,2.84517062675961
2824,2.8440954657480417
2282,2.8429541922739583
1070,2.842005059932728
3509,2.841351605376614
2162,2.8407261312408383
29,2.840663479735404
802,2.8376657357947437
3191,2.834318004433065
5852,2.834029046692129
2916,2.8331413013560933
2958,2.8261639329959767
4279,2.8224678324816046
2055,2.8193544160722452
3633,2.818841020922486
5017,2.818324302371465
4495,2.815287211950389
3623,2.8148631467346643
6011,2.814404534600553
4145,2.8137965021410833
2019,2.8131117432553814
4763,2.8105827677930257
2619,2.8083892666586023
490,2.8052379230346336
5336,2.801018305346726
1597,2.796286096030373
634,2.7930521174676906
977,2.792970468909761
891,2.791373473125251
4653,2.7886607307567535
2420,2.7858990652693714
526,2.7775286511987756
4774,2.7770565132947054
3709,2.773408293508887
450,2.772955380764616
2922,2.772872770438347
206,2.7704935066990832
10,2.7692607852298465
643,2.766668755981899
2418,2.765581174398784
757,2.7644695895899796
61,2.7610556994904325
4453,2.760935310887782
961,2.759029252963929
4773,2.7573037921027415
3616,2.756298872998114
856,2.7537273916175375
5023,2.744581363733377
6055,2.7407073257727346
142,2.7400733713118535
2961,2.731446420865863
3111,2.7272046826348784
3676,2.7256480925329343
4517,2.725419012735856
3900,2.7253431520788003
566,2.7230091694086647
3766,2.720714512310971
5098,2.7196214888020616
1482,2.717590895479213
3412,2.7173091217647953
2734,2.7158343721216855
2787,2.7145452761147295
880,2.7123768281070926
3026,2.7121055525013893
3455,2.7056733492382814
6087,2.7048465281397407
1720,2.6989187153514536
1003,2.698167383130605
4931,2.697042616578048
502,2.6933715095279394
2625,2.6923715723523225
6047,2.6885944760367027
836,2.687850043749975
733,2.680468938451453
5374,2.6759102113190085
3964,2.674088451531535
4227,2.673392305824103
5630,2.6721429204665013
2842,2.672130879540344
5170,2.6720088058255627
3292,2.671781784623257
3804,2.667956501183484
3939,2.6674666767713977
5172,2.661131085121503
3312,2.658079378497822
2854,2.657682719978549
383,2.657498578747289
1152,2.657114610473586
60,2.654310344902015
4857,2.6458184417062354
181,2.6444872226607083
1609,2.6415078347761938
935,2.640410575229447
4565,2.634778861039904
3662,2.634207097402603
3883,2.630463865365397
35,2.629920385285388
5913,2.6205125435830556
4298,2.619147116265688
5026,2.6175804005569168
3330,2.614836646008535
4718,2.613696977286261
5992,2.6116125738009064
6086,2.611318043642614
4895,2.6066195011109223
5027,2.605720811279214
2102,2.602836446103655
3404,2.598489708668574
951,2.597396192039024
510,2.594557993345584
2960,2.5940542816311036
3700,2.588795382741859
777,2.586003320209354
13,2.5845568121252116
2239,2.582656774163292
691,2.576707963542462
687,2.575542413693448
5231,2.5703260316303678
50,2.5698777084974576
2434,2.568479460261675
4759,2.566849422463148
5406,2.564203068234478
5512,2.558737444304654
3813,2.557638213136526
2992,2.5557988925917603
576,2.5557763518286065
1224,2.5538848245560293
17,2.5525917439294665
151,2.549701616751051
1901,2.549164317707835
1772,2.5464460712407138
789,2.544787401397873
84,2.5421175265692564
1303,2.541369527083453
6123,2.540754485644154
2514,2.536190836351998
6111,2.533503860934652
708,2.5329339091254184
3219,2.5307136362432043
1054,2.5301301603078095
3344,2.529132459808103
871,2.5283471794148924
6058,2.5269754684911154
1354,2.5263687687280436
4429,2.5212284925859696
3355,2.5211612366157934
835,2.5205264154315947
3462,2.5175032239539625
625,2.5171154277204986
380,2.5166908751619697
5642,2.513555651362073
6020,2.5128962945940105
3296,2.511987565894465
2552,2.511422588335753
1212,2.5077110216427023
568,2.50710940464513
3371,2.504499995447252
944,2.5028349525305402
4378,2.501195726883645
4765,2.499498656596658
4011,2.498538915711711
5998,2.4972901411014115
2732,2.4963696652449685
4231,2.4931050245765976
2729,2.4897939146703343
2630,2.4886341969317063
3180,2.488337002767377
3065,2.4880628250296675
6082,2.4871430633152682
3811,2.482736431506186
4237,2.4822610781638974
4580,2.481642453075827
2583,2.4769810130560876
4238,2.476753210927946
812,2.4705255627820226
1436,2.4702081688469173
960,2.4700440574670455
4308,2.4661756871601725
3570,2.4650112295752113
5556,2.4640837107430023
3270,2.4557674808669976
4665,2.4550570532105267
5491,2.451211961457334
624,2.4490418825950395
1514,2.44388181722807
404,2.4420486948662146
5866,2.4394346771149196
2489,2.4388203945856706
1694,2.4378545352227774
2208,2.4320244215018314
260,2.4319032775125056
4201,2.431127571455489
3827,2.425140150664564
420,2.424233316883596
2718,2.413883798852114
1783,2.412782565609537
8,2.4108964684083403
627,2.410459643347922
4784,2.4090357103463673
6001,2.40723636234677
329,2.4046047032331823
2130,2.403258997894489
428,2.400766763174754
5976,2.3993183014819794
922,2.3959693086989624
5529,2.3954549729192998
1638,2.393451218747964
4858,2.3895078480114864
3032,2.385972155409541
4574,2.38568923983552
3186,2.3799611559382887
3699,2.3791652275617525
2591,2.378699536010003
3109,2.3756515240104683
283,2.3721251160616523
1045,2.370837258043824
1213,2.36574284691392
5107,2.364989412437204
6010,2.364155426424353
474,2.362734053074442
578,2.359584230456843
790,2.3587789344468124
927,2.3572024788252044
6103,2.3562006001638474
800,2.355425257381669
5496,2.35330646098545
3816,2.340734101694862
2455,2.3394884622737706
3101,2.335334942679733
1398,2.3287658468617956
101,2.327824634134711
923,2.326691852142078
2505,2.3266754452466394
2229,2.3255249392361406
2546,2.3214192027427414
571,2.3197556634022263
3882,2.317311797784435
480,2.3099381069111162
5786,2.305200376846136
876,2.303116609276515
4971,2.302163073076147
2371,2.302097533540807
3595,2.301817390186874
3132,2.2952284537283085
2910,2.293381944129633
5693,2.2920523149893732
240,2.2899525692678875
4450,2.2887683444458817
6124,2.283739785236604
397,2.2805032618204435
6022,2.2802011238952375
6097,2.279083389719705
3637,2.2775581601590607
877,2.2655754679862086
5477,2.265420228154766
499,2.264567723141215
5357,2.2617188336276315
5946,2.2572447727080363
4205,2.2509846987368034
3936,2.2504659189449314
1027,2.246164711295832
327,2.2452032649379734
5198,2.2451965888606797
6037,2.2423456936805946
717,2.2416938469943224
4515,2.2414502597176096
5574,2.240958160840404
1871,2.238382949883523
549,2.235200851558309
6101,2.232874250553547
6129,2.2282173691041898
5088,2.226864890929284
4103,2.2244298676504433
4792,2.2237791353920215
2688,2.221149462984327
6089,2.220945904888336
3722,2.218326244872717
4532,2.2172954108741187
3046,2.2147556004461038
4954,2.2130632948170343
752,2.212342757715128
255,2.2030749366214137
4785,2.1998504772729905
1401,2.1979683706466258
3943,2.1956831551131164
1509,2.191578006534554
804,2.190214000027925
251,2.1900270492578358
4879,2.188392049483829
3740,2.1865483666915253
5951,2.1858002077112015
2021,2.1850163621365404
4400,2.1805106959551566
3222,2.1783591860973757
3638,2.175239041754909
2569,2.175147428460665
936,2.1746505359358594
6057,2.172772853809691
3410,2.1689352355447595
5706,2.1677350882879223
2863,2.164728973371062
42,2.1589306986231738
4945,2.158092422290637
2052,2.156529944521848
4113,2.147195604211048
496,2.1464858924909596
7,2.145933291528606
2036,2.143995695837095
3090,2.1433271576836823
4315,2.139842313953257
3473,2.1350179951710238
3707,2.1341452698019423
451,2.1328465880466725
3716,2.1307318295237754
4123,2.125452933833034
2928,2.124590250980916
2865,2.124058629700322
3782,2.120677676012973
5075,2.1186592975614444
5232,2.115211808221125
118,2.113040349691717
2493,2.111318322616303
1434,2.107176770507199
120,2.1028019338669606
483,2.098118658664731
2672,2.0979636418336627
5685,2.097741325153042
5105,2.0967413294785833
1543,2.095568535592788
902,2.093905603247817
5119,2.0901320335035285
4680,2.088534594905984
2213,2.0880760074702964
4009,2.087294486391172
2544,2.0871696333786254
112,2.079013352307169
5254,2.0790003292324233
3925,2.07726309392248
504,2.075839750330817
5257,2.0752840477864876
659,2.075019400792441
1517,2.0725085560377434
2627,2.07096998983602
2073,2.0708186333336807
1258,2.06942200801633
3839,2.0686808624788418
5932,2.065859953426984
2793,2.0652561395728912
3613,2.0587058874768047
1239,2.0584957288759376
146,2.05597023872321
2409,2.052732702539994
628,2.0431926179106914
387,2.043139473397983
209,2.041339530471193
3390,2.034247561606524
2876,2.0336402034388703
606,2.030860108493457
2116,2.0304024621772747
5868,2.030025421438696
2141,2.027172204818606
6127,2.0245132512078072
5585,2.0220034520980836
946,2.0217500996276314
511,2.020261810227007
2733,2.0156305846066926
2235,2.011002760598923
539,2.0085194726243256
1264,2.0063547956811982
5426,2.003626333210567
4787,2.0033951194591877
6074,2.0031087770030087
2566,2.002699499501299
5004,1.997165925675251
102,1.9960613687426623
275,1.9953397338040686
4896,1.992111566886148
6122,1.9906870132679295
197,1.9904137753169642
3113,1.9899958169930398
1652,1.9805695666910896
978,1.9706845438728966
2503,1.970271687567691
4568,1.9702420439976678
4557,1.9698937025842236
1446,1.9690751134384614
1700,1.9671448080997525
2655,1.9655805562389261
544,1.958654188099873
4657,1.9580168529751696
2359,1.9498528044540935
4116,1.947642105002146
2280,1.9444895667964603
400,1.9420385122021169
1562,1.9414783475113733
3701,1.9414659264114713
2997,1.937680623428551
6113,1.9331455672567348
491,1.9276671525070126
583,1.9266109826029705
2265,1.9240657121735043
537,1.909952556407239
4663,1.9083219983576627
3993,1.9065479780185266
5363,1.9021393168914258
479,1.9009042765777204
788,1.8999599641629445
508,1.8974865309417548
5071,1.8941276627913863
4928,1.8816493038525524
601,1.8803319387636734
5578,1.8697601548131197
2318,1.8684095930752307
5801,1.8675321804120752
5889,1.8673380289510606
3934,1.8668661828291064
2940,1.8616335714465224
3261,1.8608907300017512
1210,1.8607391482591482
828,1.8606062618060546
5641,1.8478894100167977
6030,1.8380282341353653
657,1.8350877470516935
4714,1.834117534467374
1289,1.833988247745193
4638,1.8330915043153195
2747,1.82959325642464
6013,1.82513181668831
6110,1.8236294888272098
3739,1.8216984991763348
4905,1.8194086370522062
54,1.8169507628422865
5683,1.81665765112296
2638,1.8156546586730877
434,1.8148882802600022
4305,1.8148837776084699
2293,1.813942284296867
2192,1.809354544086497
1825,1.8069913329457015
238,1.7979692180506939
2364,1.7969498720552137
4247,1.7968038420088444
2087,1.792346963247334
3287,1.7905845728638505
1842,1.7856632315048524
4170,1.785290012415803
239,1.7821083607366033
1038,1.778144538973096
2338,1.7764534795126092
1915,1.7726359900202013
3874,1.7706574429792168
285,1.758639252526925
2584,1.7571166365080977
4220,1.7554298191300226
470,1.7553487524649323
5450,1.7532126799506178
1435,1.7505908761999731
23,1.7477299143576828
500,1.7452993464222664
6077,1.7423498061629983
2182,1.7421198069126462
376,1.7380840168979452
2603,1.7265717839838381
363,1.7262643067847763
1066,1.7254295290306585
2671,1.7251200712598673
471,1.7234416297088784
5339,1.720855387465096
3842,1.7188911372014388
5482,1.7180994036731954
4562,1.7149031854238372
370,1.7110379092773669
2680,1.7098421306824167
1711,1.7088788005446147
694,1.7001598559321107
819,1.6999350672678872
4224,1.6978623555909464
1061,1.6872564714438913
6090,1.6837385559769864
2901,1.6804090838615966
889,1.679636056421953
1304,1.6780127926485549
1410,1.6772293179145714
956,1.6747310088511775
1987,1.6701464009502405
685,1.6683785285924488
44,1.66525880645652
71,1.6638351520508556
2246,1.6584419259939729
422,1.6567673659258808
3619,1.6560423127043926
6094,1.6555378843494009
2035,1.6541238907044935
6125,1.6526483135674856
402,1.650607162043187
3295,1.6498927130086105
813,1.64902016769482
6109,1.646817540805561
6015,1.643030794470112
207,1.6414314576151274
6126,1.6387319578554884
1625,1.6372195379556638
2487,1.6370088211941416
1007,1.636316567995757
723,1.6360559755537978
65,1.6287264643083719
3115,1.6257466296723542
3020,1.625292197019879
4476,1.6243856628968467
2190,1.6233189505840628
1556,1.6104049846089572
2605,1.6082743624229874
1060,1.6067244269191996
5281,1.5988162743700476
704,1.597850363102099
4554,1.5950827451044973
1280,1.5937483972149007
5311,1.5911214070686164
279,1.5890866038044411
369,1.5885102910337652
5885,1.580630968042086
2475,1.5806102384535186
2474,1.5789912729425086
1265,1.5741158957270196
414,1.5702265123127057
1907,1.5698923201879198
5779,1.5681665147114734
1552,1.5667976214112547
2075,1.5640512554834556
221,1.5636593065976883
769,1.5628855713492145
2292,1.5571156658171232
4849,1.555557691553404
6035,1.5547895468314097
4584,1.5540186026171716
6075,1.5481801777143023
3841,1.5476207710550087
1512,1.5472360140736567
164,1.543670517222574
5991,1.5423536117846666
3476,1.541825311012353
3954,1.5411774942033707
1363,1.5373854766162305
367,1.5350234337401603
3909,1.5340735842048605
501,1.5330462450700189
6005,1.5330086000364882
78,1.5304415740167692
542,1.5273399786591133
6056,1.5267144924965268
2051,1.5251248262429462
2194,1.5139607128052766
3070,1.5134753433609056
674,1.5021209747778568
3308,1.4980666451937903
4894,1.4971060438410289
766,1.496410711974126
4549,1.4932374750586543
6012,1.4900489784631765
4970,1.4848656075951803
4757,1.4822857258465971
1957,1.4799016231213955
725,1.4794708646747272
2889,1.4769161962283808
390,1.4724555828778598
6019,1.4703204464735034
2307,1.4695299010637584
4151,1.4667851411455037
736,1.4655786029120335
4907,1.46477216354196
1521,1.4644950774595198
5040,1.4637598408471195
4194,1.4588310177346535
412,1.4586669816068705
2484,1.4527067037904495
6134,1.452563938518006
2281,1.4501167537695365
3159,1.4479399561392128
2142,1.4346308620791508
6098,1.4303774164825722
58,1.425590067669787
4687,1.4241256894620749
6017,1.423554508050594
2044,1.4183103874637564
5358,1.4135588334266334
2932,1.4060881288758131
5167,1.4059976884933907
677,1.4052274457807596
3825,1.400376146001844
4648,1.397141201856172
310,1.3961239624892987
4891,1.3949148957027528
2676,1.394913106946059
2446,1.3943058441265281
40,1.392564267125664
4233,1.3827070765990501
5415,1.3798211896860788
173,1.3787715887667764
6053,1.3786516406455915
1891,1.378132040100079
1501,1.3780779109399415
242,1.3771361101117632
6000,1.3744645888453257
2654,1.369228742129929
3670,1.3662874263731368
4750,1.3659813425026384
1747,1.3652353113384625
6118,1.3647906872984787
731,1.3642237393560346
1789,1.3629596070373247
2534,1.3583136844472132
6018,1.3562487450710288
4209,1.3522522175734508
581,1.3488492439500077
3474,1.342982395631532
1190,1.3424810133713316
3720,1.3406555657706793
1532,1.3400497500414148
2268,1.3385900824823382
2274,1.33359180047193
5545,1.3321069273840371
975,1.3299804908746116
5797,1.3293986073076023
5456,1.326693072499076
845,1.324924442299486
4073,1.3217998764113206
719,1.321077620629896
1798,1.3152054246476186
5359,1.3126745527889383
1221,1.311689262807672
2923,1.310732149857171
2031,1.305570678561854
5745,1.2964929375726821
6073,1.2899258603685393
5569,1.2836999475368136
4316,1.2835457197369358
2226,1.2806690865638797
2758,1.2779099550836852
939,1.2756599780560627
2575,1.273319913671781
34,1.2726299409784165
303,1.2706363052422929
1846,1.264818221010732
46,1.2590285571468218
6078,1.2585494434443207
1587,1.2573869822735344
492,1.2506073659354167
4409,1.2489998785723302
5903,1.246489410184402
5414,1.2446860598452945
105,1.2398819083852706
3980,1.2372845902679803
3836,1.235652110503209
135,1.2326039924967243
684,1.2324948712957338
1758,1.2305849688570119
4176,1.2300299310492948
5436,1.2287631697162467
2177,1.227403332020524
5510,1.2203667744739704
2004,1.2192210708858964
2677,1.2167972369688769
3248,1.215503316205107
4419,1.21195099168384
1197,1.211389559483311
2236,1.2099110724272621
1182,1.2095746784926495
4856,1.1972811796982252
6009,1.1933029587077622
680,1.1927258566468029
1859,1.1925781246566016
1523,1.1891072879839226
2158,1.188301113439751
559,1.1867221680329314
5365,1.1860087130256838
2919,1.182063893184937
6128,1.180686588586079
5251,1.1795624537116491
3982,1.1781167752482993
6079,1.177768437095356
2963,1.1748225885209904
2513,1.1683020978396095
1970,1.165221471911388
1106,1.1631990781212673
3525,1.1536364380755426
4294,1.14666160630425
1215,1.1438021353752101
2867,1.1394263869845487
2541,1.1346673162038998
3229,1.1325704416281874
172,1.1241069467440392
4650,1.1204174030439977
2845,1.1201951240558878
6084,1.1168276190363953
2022,1.1125399979925257
5990,1.1058679762627113
3189,1.1039922305990206
5166,1.1015447451420532
2752,1.0983231060092706
1155,1.0975068438937914
1095,1.0915860162679454
5689,1.0908569404134614
293,1.0869110255265881
2669,1.0853459473799159
3133,1.0834792050485524
2595,1.0833988325618351
231,1.0822205633676658
6004,1.0818379814895358
862,1.0771407894391427
332,1.0756328660541625
602,1.0692368890805668
1862,1.0689837014714763
5588,1.0588657192123119
6025,1.0587277012814058
4136,1.04856970456821
128,1.0469511081216714
855,1.0451421810925767
1101,1.0446963026761646
989,1.036420301514107
2198,1.0347418643922273
4001,1.0312330092139952
5437,1.027045287188076
695,1.0258120086347235
5622,1.0190446595692366
4755,1.0060357001585414
4725,1.0043853690576985
2200,1.004081297515619
5341,0.9916018350911147
6137,0.9867164742948575
1083,0.9828054858252545
2386,0.9764550513526848
4762,0.9725568900833473
979,0.9605008602918091
4984,0.9586263010242343
4454,0.9479708631665421
6093,0.9463248952881439
3317,0.9426953701697549
301,0.9368147045050113
3757,0.9289827012950445
2043,0.9263820493527766
5638,0.9249964104883979
1948,0.9238603933835142
5176,0.9152595847972731
857,0.9145373358092297
5699,0.9134109527954216
930,0.8966661838675624
4662,0.8954532935730262
4444,0.8859665526204837
6115,0.8842511275984283
655,0.8820702672136577
982,0.8801350087703378
796,0.8791736515842583
5291,0.8715050307351566
2693,0.8595672766125716
4441,0.8564187259410674
2815,0.8354135802035115
3560,0.8346609086720539
194,0.8312070752568499
2437,0.8300245061511005
2295,0.8240059552668233
5178,0.8239322960580542
1397,0.817700499706705
1345,0.806447629173258
1466,0.8060568191488102
2849,0.8018154451121475
2675,0.7955602709402718
6083,0.7928272947989546
3649,0.7883827662699193
3446,0.7868787112081348
2993,0.7810922683641423
1147,0.7743941734781071
3682,0.7718894153038287
718,0.7646340369162498
305,0.7643689786674179
2709,0.7562926837990823
3471,0.7513248164415971
5552,0.7444802080583428
421,0.7381683802568771
529,0.7267607495842738
2926,0.7253411184781815
931,0.7246146188232842
716,0.7211326363095695
2812,0.7176627670652604
990,0.7034664195812094
1151,0.6980615246746162
230,0.6971094521366868
2562,0.6942848909491756
2596,0.6926425579246666
3721,0.6866260287828778
4105,0.6445055486099636
6033,0.6345931575943625
1940,0.629911850950796
269,0.6296781986570074
1174,0.6253424686950838
2330,0.6107944774360036
6008,0.6078277671063936
4214,0.6060949183494808
3481,0.5956625531210201
3603,0.5952388702016044
5577,0.5945077860331515
3465,0.5776568202647427
4494,0.5706222476154397
4221,0.560038460799905
3891,0.5595254924165242
5261,0.5441090063214544
3445,0.5401575440339853
2379,0.5376680327697761
3318,0.5296302871439406
2744,0.5163095908836629
3083,0.5124553639224408
5854,0.5064349902196184
992,0.49466881590306455
4043,0.4931883217700896
953,0.47810731899341663
3938,0.4494475071681859
3845,0.44486624137965375
3967,0.4103716616678357
498,0.4009274466761883
144,0.3934329296661905
899,0.3821039349047381
791,0.37823613787396754
2068,0.3716848712408783
5582,0.3558424666351053
4118,0.35549784118628636
2018,0.34602952903847994
2413,0.32781045076574855
3897,0.32542440346154805
2477,0.27724450596420047
1548,0.25868052411881304
834,0.23748721457053035
2809,0.2187379229843615
4406,0.20423199626525784
4065,0.19922348103628718
4467,0.17208953811168126
6026,0.14777479306299646
2760,0.14743314379733166
378,0.1434555276491195
1706,0.05444240721730139
3326,0.04711148640474847
